MajorID,FakeStudentID,major_abbr,pathway,Campus,College,MajorName,GPA
1,14163,B BUSX,0,Bothell,Business,Business Administration                 ,2.803571
1,14164,DESIGN,32,Seattle,College of Arts and Sciences,Design: Visual Communication Design     ,3.7
1,14165,INFO  ,0,Seattle,The Information School,Informatics                             ,3.83
1,14166,ANTH  ,0,Seattle,College of Arts and Sciences,Anthropology                            ,3.044444
1,14167,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,2.992307
1,14168,SIS   ,0,Seattle,College of Arts and Sciences,International Studies                   ,3.92
1,14169,DRAMA ,0,Seattle,College of Arts and Sciences,Drama                                   ,3.7
1,14170,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,2.64
1,14171,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.036
1,14172,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.415
1,14173,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.128571
1,14174,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.54
1,14175,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3
1,14176,ECFS  ,0,Seattle,College of Education,Early Childhood and Family Studies      ,3.042857
1,14177,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.2
1,14178,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,3.2
1,14179,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.090476
1,14180,B BUS ,10,Bothell,Business,Business Admin: Accounting (Bothell)    ,3.089655
1,14181,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,2.870833
1,14182,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.3
1,14183,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.064705
1,14184,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.042857
1,14185,I S   ,0,Seattle,Foster Business School,Business Administration (Inform Systems),3.81875
1,14185,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.81875
1,14186,DESIGN,5,Seattle,College of Arts and Sciences,Design: Interaction Design              ,3.50625
1,14187,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,3.8
1,14188,BIOEN ,0,Seattle,School of Medicine,Bioengineering                          ,3.6
1,14189,ESS   ,50,Seattle,College of the Environment,Earth and Space Sciences: Geology       ,2.394736
1,14190,ACMS  ,10,Seattle,College of Arts and Sciences,App & Comp Math Sci (Discrete Math & Al),3.615
1,14191,CSSE  ,0,Bothell,Science Technology Engineering and Mathematics,Computer Science & Software Engineering ,3.425
1,14192,ANTH  ,0,Seattle,College of Arts and Sciences,Anthropology                            ,2.877777
1,14193,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.725
1,14194,B SEB ,0,Bothell,Interdisciplinary Arts and Sciences,"Society, Ethics, & Human Behavior (Bthl)",3.158823
1,14195,OCEAN ,0,Seattle,College of the Environment,Oceanography                            ,3.345454
1,14196,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.45625
1,14197,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.584
1,14198,POL S ,70,Seattle,College of Arts and Sciences,Political Science (Political Economy)   ,2.928571
1,14199,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,2.86923
1,14200,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.527777
1,14201,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.526315
1,14202,CHEM E,0,Seattle,College of Engineering,Chemical Engineering                    ,3.76
1,14203,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.242105
1,14204,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.129032
1,14205,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.2
1,14205,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.2
1,14206,ITAL  ,0,Seattle,College of Arts and Sciences,Italian                                 ,3.080769
1,14207,HCDE  ,0,Seattle,College of Engineering,Human Centered Design and Engineering   ,3.8
1,14208,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.566666
1,14209,ITAL  ,0,Seattle,College of Arts and Sciences,Italian                                 ,2.52
1,14210,M E   ,0,Seattle,College of Engineering,Mechanical Engineering                  ,3.675
1,14211,PHYS  ,1,Seattle,College of Arts and Sciences,Physics: Applied Physics                ,2.592857
1,14212,CSSE  ,0,Bothell,Science Technology Engineering and Mathematics,Computer Science & Software Engineering ,3.75
1,14213,ECFS  ,0,Seattle,College of Education,Early Childhood and Family Studies      ,3.383333
1,14214,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.55
1,14215,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.126666
1,14216,POL S ,80,Seattle,College of Arts and Sciences,Political Science (Internatl Security)  ,3.595833
1,14217,BISLEP,0,Bothell,Interdisciplinary Arts and Sciences,"Interdisc St: Law, Economics, Public Pol",3.153333
1,14218,ESS   ,50,Seattle,College of the Environment,Earth and Space Sciences: Geology       ,2.858823
1,14219,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,2.791666
1,14220,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,2.929411
1,14221,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.143478
1,14222,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,3.066666
1,14223,MICRO ,0,Seattle,School of Medicine,Microbiology                            ,2.671428
1,14224,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,2.92
1,14225,MS E  ,0,Seattle,College of Engineering,Materials Science & Engineering         ,3.438888
1,14226,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.017391
1,14227,ECFS  ,0,Seattle,College of Education,Early Childhood and Family Studies      ,3.166666
1,14228,BISMCS,0,Bothell,Interdisciplinary Arts and Sciences,Interdisciplinary Studies (MCS)         ,3.605555
1,14229,AES   ,0,Seattle,College of Arts and Sciences,American Ethnic Studies                 ,3.027777
1,14230,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.216666
1,14231,NEAR E,20,Seattle,College of Arts and Sciences,Near Eastern Studies: Lang & Cultures   ,3.51
1,14232,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.7
1,14233,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,2.841666
1,14234,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,2.604166
1,14235,B MCS ,0,Bothell,Interdisciplinary Arts and Sciences,Media & Communication Studies (Bothell) ,3.658333
1,14236,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,3.345833
1,14237,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,2.596
1,14238,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.14
1,14239,ANTH  ,0,Seattle,College of Arts and Sciences,Anthropology                            ,2.5
1,14240,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.616666
1,14241,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.058333
1,14242,CHEM E,0,Seattle,College of Engineering,Chemical Engineering                    ,3.276923
1,14243,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",2.878571
1,14244,ACMS  ,10,Seattle,College of Arts and Sciences,App & Comp Math Sci (Discrete Math & Al),3.55
1,14245,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,2.916666
1,14246,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.4
1,14247,ECFS  ,0,Seattle,College of Education,Early Childhood and Family Studies      ,2.814285
1,14248,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,3.85
1,14249,IND E ,0,Seattle,College of Engineering,Industrial Engineering                  ,3.407692
1,14250,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.8
1,14251,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.468421
1,14252,AFS   ,0,Seattle,College of the Environment,Aquatic and Fishery Sciences            ,3.7
1,14253,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.707692
1,14254,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.09
1,14255,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.488235
1,14256,NBIO  ,0,Seattle,College of Arts and Sciences,Neurobiology                            ,3.47
1,14257,PHIL  ,0,Seattle,College of Arts and Sciences,Philosophy                              ,3.808333
1,14258,ESS   ,20,Seattle,College of the Environment,Earth and Space Sciences (Physics)      ,2.593333
1,14259,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,3.23
1,14260,MKTG  ,10,Seattle,Foster Business School,Business Administration (Marketing)     ,4
1,14261,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.647368
1,14262,ATM S ,0,Seattle,College of the Environment,Atmospheric Sciences                    ,2.2
1,14263,B HLTH,0,Bothell,Nursing and Health Studies,Health Studies (Bothell)                ,3.206896
1,14264,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.5
1,14265,BISLEP,0,Bothell,Interdisciplinary Arts and Sciences,"Interdisc St: Law, Economics, Public Pol",3.470588
1,14266,PH    ,0,Seattle,School of Public Health,Public Health                           ,3.428571
1,14267,B CP  ,0,Bothell,Interdisciplinary Arts and Sciences,Community Psychology (Bothell)          ,3.5
1,14268,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.171428
1,14269,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.01875
1,14270,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.246666
1,14271,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,2.854166
1,14272,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,3.6625
1,14273,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,2.97647
1,14274,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.836363
1,14275,ESS   ,0,Seattle,College of the Environment,Earth and Space Sciences                ,2.727272
1,14276,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.436
1,14277,EURO  ,0,Seattle,College of Arts and Sciences,International Studies: Europe           ,2.85
1,14278,AES   ,0,Seattle,College of Arts and Sciences,American Ethnic Studies                 ,2.529166
1,14279,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.207142
1,14280,MS E  ,0,Seattle,College of Engineering,Materials Science & Engineering         ,3.09375
1,14281,DRAMA ,70,Seattle,College of Arts and Sciences,Drama: Design                           ,3.230952
1,14282,B BUS ,0,Bothell,Business,Business Administration                 ,3.134782
1,14283,ARCHST,0,Seattle,Built Environments,Architectural Design                    ,3.044
1,14284,B HLTH,0,Bothell,Nursing and Health Studies,Health Studies (Bothell)                ,3.221428
1,14285,SIS   ,0,Seattle,College of Arts and Sciences,International Studies                   ,3.317647
1,14286,B CP  ,0,Bothell,Interdisciplinary Arts and Sciences,Community Psychology (Bothell)          ,3.1125
1,14287,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.65
1,14288,HIST  ,0,Seattle,College of Arts and Sciences,History                                 ,3.125
1,14289,TPSYCH,0,Tacoma,Interdisciplinary Arts and Sciences,Psychology (Tacoma)                     ,2.2125
1,14290,STAT  ,0,Seattle,College of Arts and Sciences,Statistics                              ,3.415384
1,14291,MICRO ,0,Seattle,School of Medicine,Microbiology                            ,3.0625
1,14292,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.489473
1,14293,GEOG  ,0,Seattle,College of Arts and Sciences,Geography                               ,2.73
1,14294,GEOG  ,0,Seattle,College of Arts and Sciences,Geography                               ,2.505555
1,14295,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.7
1,14296,POL S ,70,Seattle,College of Arts and Sciences,Political Science (Political Economy)   ,2.611111
1,14297,LING  ,0,Seattle,College of Arts and Sciences,Linguistics                             ,3.125
1,14298,B BUS ,0,Bothell,Business,Business Administration                 ,3
1,14299,ESRM  ,0,Seattle,College of the Environment,Envir Science & Terrestrial Resource Mgt,2.9375
1,14300,MKTG  ,10,Seattle,Foster Business School,Business Administration (Marketing)     ,3.552941
1,14301,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.238095
1,14302,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,2.444444
1,14303,C LIT ,30,Seattle,College of Arts and Sciences,Comparative Literature (Cinema Studies) ,3.033333
1,14304,ANTH  ,10,Seattle,College of Arts and Sciences,Anthropology: Medical Anth & Global Hlth,3.216129
1,14305,CHID  ,0,Seattle,College of Arts and Sciences,Comparative History of Ideas            ,3.5
1,14306,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.65
1,14307,POL S ,70,Seattle,College of Arts and Sciences,Political Science (Political Economy)   ,3.725
1,14307,ECON  ,0,Seattle,College of Arts and Sciences,Economics                               ,3.725
1,14308,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.166666
1,14309,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,2.9375
1,14310,PHIL  ,0,Seattle,College of Arts and Sciences,Philosophy                              ,2.908695
1,14310,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,2.908695
1,14311,AFS   ,0,Seattle,College of the Environment,Aquatic and Fishery Sciences            ,2.96
1,14312,PHYS  ,3,Seattle,College of Arts and Sciences,Physics: Comprehensive Physics          ,2.688235
1,14313,ESRM  ,30,Seattle,College of the Environment,En Sc & Tr Rs Mgt: Sustainable For Mgmt ,3.052173
1,14314,DESIGN,5,Seattle,College of Arts and Sciences,Design: Interaction Design              ,3.217857
1,14315,B CP  ,0,Bothell,Interdisciplinary Arts and Sciences,Community Psychology (Bothell)          ,3.885714
1,14316,PH    ,0,Seattle,School of Public Health,Public Health                           ,3.510526
1,14317,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.630769
1,14318,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,1.971428
1,14319,LING  ,0,Seattle,College of Arts and Sciences,Linguistics                             ,3.3875
1,14319,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.3875
1,14320,B BIO ,0,Bothell,Science Technology Engineering and Mathematics,Biology (Bothell Campus)                ,3.015384
1,14321,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,2.76923
1,14322,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,2.388888
1,14323,SPAN  ,0,Seattle,College of Arts and Sciences,Spanish                                 ,3.285714
1,14324,DESIGN,5,Seattle,College of Arts and Sciences,Design: Interaction Design              ,3.37647
1,14325,GWSS  ,0,Seattle,College of Arts and Sciences,"Gender, Women, and Sexuality Studies    ",2.5875
1,14326,POL S ,0,Seattle,College of Arts and Sciences,Political Science                       ,3.426666
1,14326,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.426666
1,14327,LING  ,0,Seattle,College of Arts and Sciences,Linguistics                             ,2.624
1,14328,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.366666
1,14329,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,3.134782
1,14330,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.786666
1,14331,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.813043
1,14332,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.352941
1,14333,B LEPP,0,Bothell,Interdisciplinary Arts and Sciences,"Law, Economics & Public Policy (Bothell)",2.804545
1,14334,PHYS  ,2,Seattle,College of Arts and Sciences,Physics: Biophysics                     ,2.855
1,14335,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.455555
1,14336,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.733333
1,14337,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.661111
1,14338,BIOL  ,45,Seattle,College of Arts and Sciences,"Biology(Ecology, Evolution&Conservation)",2.842857
1,14339,LSJ   ,0,Seattle,College of Arts and Sciences,"Law, Societies, and Justice             ",3.6
1,14340,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.67619
1,14341,POL S ,80,Seattle,College of Arts and Sciences,Political Science (Internatl Security)  ,3.565
1,14342,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,2.911764
1,14343,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.5
1,14344,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.611764
1,14345,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.19
1,14346,PHYS  ,1,Seattle,College of Arts and Sciences,Physics: Applied Physics                ,2.94
1,14347,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.25
1,14348,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.164285
1,14349,MUSIC ,0,Seattle,College of Arts and Sciences,Music                                   ,3.547826
1,14349,SPHSC ,0,Seattle,College of Arts and Sciences,Speech and Hearing Sciences             ,3.547826
1,14350,AES   ,0,Seattle,College of Arts and Sciences,American Ethnic Studies                 ,3.225
1,14351,THLEAD,0,Tacoma,Nursing,Healthcare Leadership (Tacoma Campus)   ,3.652941
1,14352,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.017142
1,14353,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.647826
1,14354,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,2.935714
1,14355,TCSCI ,0,Tacoma,Institute of Technology,Computer Science and Systems            ,2.980952
1,14356,B BUS ,0,Bothell,Business,Business Administration                 ,3.407142
1,14357,SOC WF,0,Seattle,School of Social Work,Social Welfare                          ,2.48
1,14358,PHYS  ,3,Seattle,College of Arts and Sciences,Physics: Comprehensive Physics          ,3.185714
1,14359,TPSYCH,0,Tacoma,Interdisciplinary Arts and Sciences,Psychology (Tacoma)                     ,2.933333
1,14360,ARCHST,0,Seattle,Built Environments,Architectural Design                    ,3.818181
1,14361,PHYS  ,3,Seattle,College of Arts and Sciences,Physics: Comprehensive Physics          ,2.776923
1,14362,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.9375
1,14363,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.57619
1,14364,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.527777
1,14365,LSJ   ,0,Seattle,College of Arts and Sciences,"Law, Societies, and Justice             ",2.856521
1,14366,ART   ,60,Seattle,College of Arts and Sciences,Art (Painting and Drawing)              ,3.5
1,14367,AES   ,0,Seattle,College of Arts and Sciences,American Ethnic Studies                 ,3.021739
1,14368,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.521428
1,14369,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.128571
1,14370,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.406666
1,14371,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.583333
1,14372,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.52
1,14373,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.284615
1,14374,ESS   ,10,Seattle,College of the Environment,Earth and Space Sciences (Biology)      ,2.35
1,14375,B BUS ,10,Bothell,Business,Business Admin: Accounting (Bothell)    ,2.784375
1,14376,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.264705
1,14377,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.925
1,14378,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.417857
1,14379,ANTH  ,0,Seattle,College of Arts and Sciences,Anthropology                            ,3.19
1,14380,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.166666
1,14381,CMP E ,0,Seattle,College of Engineering,Computer Engineering                    ,3.685714
1,14382,NURS  ,0,Seattle,School of Nursing,Nursing                                 ,3.785714
1,14383,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.558823
1,14384,L ARCH,0,Seattle,Built Environments,Landscape Architecture                  ,3.566666
1,14385,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,3.2125
1,14386,SPHSC ,1,Seattle,College of Arts and Sciences,Speech and Hearing Sci (Com Disorders)  ,3.530555
1,14387,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,2.928571
1,14388,HRMGT ,0,Seattle,Foster Business School,Bus Admin (Human Resources Management)  ,3.333333
1,14389,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.960869
1,14390,MKTG  ,10,Seattle,Foster Business School,Business Administration (Marketing)     ,3.611111
1,14391,DESIGN,25,Seattle,College of Arts and Sciences,Design: Industrial Design               ,3.262068
1,14392,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.79
1,14393,ESS   ,50,Seattle,College of the Environment,Earth and Space Sciences: Geology       ,2.9
1,14394,OCEAN ,0,Seattle,College of the Environment,Oceanography                            ,3.383333
1,14395,ECFS  ,0,Seattle,College of Education,Early Childhood and Family Studies      ,3.345454
1,14396,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,2.585714
1,14397,ACMS  ,20,Seattle,College of Arts and Sciences,App & Comp Math Sci (Biol & Life Sci)   ,3.755555
1,14398,CHEM  ,0,Seattle,College of Arts and Sciences,Chemistry                               ,2.83
1,14399,NBIO  ,0,Seattle,College of Arts and Sciences,Neurobiology                            ,3.547058
1,14400,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,2.735294
1,14401,BISMCS,0,Bothell,Interdisciplinary Arts and Sciences,Interdisciplinary Studies (MCS)         ,2.775
1,14402,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,2.914285
1,14403,NBIO  ,0,Seattle,College of Arts and Sciences,Neurobiology                            ,3.62
1,14404,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,4
1,14404,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,4
1,14405,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,3.061538
1,14406,TCSCI ,0,Tacoma,Institute of Technology,Computer Science and Systems            ,3.113333
1,14407,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.405882
1,14408,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.2625
1,14409,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.53125
1,14410,INDIV ,0,Seattle,Undergraduate Academic Affairs,Individualized Studies                  ,3.54
1,14410,MUSIC ,58,Seattle,College of Arts and Sciences,Music (Voice)                           ,3.54
1,14411,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,3.115384
1,14412,COM   ,30,Seattle,College of Arts and Sciences,Communication (Journalism)              ,3.014285
1,14413,GERMAN,0,Seattle,College of Arts and Sciences,Germanics                               ,3.213043
1,14414,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.086666
1,14415,CHEM  ,0,Seattle,College of Arts and Sciences,Chemistry                               ,3.092307
1,14416,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,2.95
1,14417,ESS   ,50,Seattle,College of the Environment,Earth and Space Sciences: Geology       ,2.52
1,14418,ECFS  ,0,Seattle,College of Education,Early Childhood and Family Studies      ,3.25
1,14419,TCOMM ,0,Tacoma,Interdisciplinary Arts and Sciences,Communications - Tacoma                 ,2.761111
1,14420,ARCHST,0,Seattle,Built Environments,Architectural Design                    ,3.680952
1,14421,INFO  ,0,Seattle,The Information School,Informatics                             ,3.2875
1,14422,PSYCH ,0,Seattle,College of Arts and Sciences,Psychology                              ,2.768
1,14423,B BUS ,0,Bothell,Business,Business Administration                 ,3.3
1,14424,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.181818
1,14425,BIOCHM,0,Seattle,College of Arts and Sciences,Biochemistry                            ,3.626923
1,14426,TIAS  ,0,Tacoma,Interdisciplinary Arts and Sciences,Interdisciplinary Arts & Sciences       ,3.346666
1,14427,BIOL  ,30,Seattle,College of Arts and Sciences,"Biology (Molecular, Cellular & Develop) ",3.744444
1,14428,TIAS  ,0,Tacoma,Interdisciplinary Arts and Sciences,Interdisciplinary Arts & Sciences       ,3.7
1,14429,SISA  ,0,Seattle,College of Arts and Sciences,International Studies (Asia)            ,3.6625
1,14430,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.494117
1,14431,ENGL  ,0,Seattle,College of Arts and Sciences,English                                 ,3.5
1,14432,ACCTG ,0,Seattle,Foster Business School,Accounting                              ,3.464705
1,14433,PHYS  ,1,Seattle,College of Arts and Sciences,Physics: Applied Physics                ,3.017647
1,14434,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.986363
1,14435,TAMC  ,0,Tacoma,Interdisciplinary Arts and Sciences,"Arts, Media and Culture (Tacoma)        ",3.375
1,14436,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.07
1,14437,BIOL  ,15,Seattle,College of Arts and Sciences,Biology (General)                       ,3.408333
1,14438,LING  ,0,Seattle,College of Arts and Sciences,Linguistics                             ,2.763636
1,14439,B A   ,0,Seattle,Foster Business School,Business  Administration                ,2.966666
1,14440,SOC   ,0,Seattle,College of Arts and Sciences,Sociology                               ,2.275
1,14441,LING  ,0,Seattle,College of Arts and Sciences,Linguistics                             ,2.790909
1,14442,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,3.50909
1,14443,PHYS  ,1,Seattle,College of Arts and Sciences,Physics: Applied Physics                ,3.83125
1,14444,FINANC,0,Seattle,Foster Business School,Business Administration (Finance)       ,3.091666
1,14445,E E   ,0,Seattle,College of Engineering,Electrical Engineering                  ,3.77
1,14446,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.33125
1,14447,CHIN  ,0,Seattle,College of Arts and Sciences,Chinese                                 ,3.766666
1,14448,ENTRE ,0,Seattle,Foster Business School,Business Admin (Entrepreneurship)       ,3.670588
1,14449,ECFS  ,0,Seattle,College of Education,Early Childhood and Family Studies      ,3.066666
1,14450,BIOL  ,45,Seattle,College of Arts and Sciences,"Biology(Ecology, Evolution&Conservation)",3.481818
1,14451,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,2.4
1,14452,CIV E ,0,Seattle,College of Engineering,Civil Engineering                       ,2.825
1,14453,ENTRE ,0,Seattle,Foster Business School,Business Admin (Entrepreneurship)       ,3.46923
1,14454,MATH  ,0,Seattle,College of Arts and Sciences,Mathematics                             ,3.476923
1,14455,B MCS ,0,Bothell,Interdisciplinary Arts and Sciences,Media & Communication Studies (Bothell) ,2.76923
1,14456,DRAMA ,0,Seattle,College of Arts and Sciences,Drama                                   ,3.111764
1,14457,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.384615
1,14458,SIS   ,0,Seattle,College of Arts and Sciences,International Studies                   ,3.783333
1,14459,BIOL  ,35,Seattle,College of Arts and Sciences,Biology (Physiology)                    ,3.115384
1,14460,ART H ,0,Seattle,College of Arts and Sciences,Art History                             ,3.772222
1,14461,INFO  ,0,Seattle,The Information School,Informatics                             ,3.311111
1,14462,ESS   ,50,Seattle,College of the Environment,Earth and Space Sciences: Geology       ,3.078947
1,14463,HIST  ,0,Seattle,College of Arts and Sciences,History                                 ,3.123076
1,14464,COM   ,0,Seattle,College of Arts and Sciences,Communication                           ,3.48
1,14465,ART   ,0,Seattle,College of Arts and Sciences,Interdisciplinary Visual Arts           ,2.833333
1,14466,C SCI ,0,Seattle,College of Engineering,Computer Science                        ,3.8
1,14467,B A   ,0,Seattle,Foster Business School,Business  Administration                ,3.7
