is_course,is_major,is_campus,name,id
1,0,0,Military Science II-Basic,784
1,0,0,Minerals and Gems,159
1,0,0,Minorities and the Law,1993
1,0,0,Models of Speech Processing,1643
1,0,0,Modern China,1730
1,0,0,Modern Dance Technique II,1009
1,0,0,Modern Dance Technique III,1014
1,0,0,Modern Dance Technique IV,1022
1,0,0,Modern East Asia,1856
1,0,0,Modern European Intellectual History,626
1,0,0,Modern European Theatre and Drama,1087
1,0,0,Modern Irish History,1102
1,0,0,Modern Japan,1968
1,0,0,Modern Korean Society,1399
1,0,0,Modern Literature of Western Civilization,1729
1,0,0,Modern Philosophy,1550
1,0,0,Modern Physics,503
1,0,0,Modern Technique,480
1,0,0,Modern and Contemporary Art in India,466
1,0,0,Modern and Postmodern Literature,592
1,0,0,Molecular Biology,610
1,0,0,Molecular Biology of Viruses,1194
1,0,0,Molecular Biology with Environmental Applications,1952
1,0,0,Monstrous Imagination,1877
1,0,0,Motivating High Performance,1320
1,0,0,Multicultural America,652
1,0,0,Multivariable Calculus,737
1,0,0,Murder,116
1,0,0,Museum Curation Practicum: Archaeology,291
1,0,0,Music Cultures of the World,1137
1,0,0,Music and Crisis,1943
1,0,0,Music in Culture,1790
1,0,0,Music in Relation to Dance,1007
1,0,0,Musical Traditions of Native North America,182
1,0,0,"Myth, Ritual, and Culture",619
1,0,0,Myths and Mysteries of the Middle Ages,286
1,0,0,NULL,382
1,0,0,National Cinemas,862
1,0,0,Native North American Women,222
1,0,0,Native Peoples of the Pacific Northwest,173
1,0,0,Natural History: Knowing Our Non-Human Neighbors,1167
1,0,0,Natural Products Chemistry,839
1,0,0,Natural Resource Measurements,1154
1,0,0,Natural Resource Policy and Planning,1152
1,0,0,Natural Resources Policy: America's Public Forests and Parks,1954
1,0,0,Nature Writing,2022
1,0,0,Nature and Environment in American Literature,1962
1,0,0,Nature in the Northwest,700
1,0,0,Naval Leadership and Management,529
1,0,0,Naval Ship Systems I,528
1,0,0,Navigation I,525
1,0,0,Navigation II,531
1,0,0,Negotiation and Conflict Management,1672
1,0,0,Negotiation and Persuation: Theory and Practice,657
1,0,0,Network Design,1004
1,0,0,New World Archaeology,268
1,0,0,Newly Emerging Diseases in Public Health,172
1,0,0,Nineteenth- and Twentieth-Century Art,459
1,0,0,Nineteenth-Century American Literature,621
1,0,0,North American Regions I&S,1728
1,0,0,Northern Baroque Art,460
1,0,0,Northern Renaissance Art,461
1,0,0,"Northwest Latinos: History, Community, Culture",1591
1,0,0,Norwegian Literary and Cultural History,810
1,0,0,Nursing Leadership,1801
1,0,0,Nursing and Health Care Systems,1797
1,0,0,Nursing of Families: Childbearing and Childrearing,1531
1,0,0,Nutrition and Nursing,767
1,0,0,Nutrition for Today,192
1,0,0,Ocean Circulation,122
1,0,0,Oceanography,1939
1,0,0,Opera Workshop,1500
1,0,0,Operating Systems,1001
1,0,0,Operations and Project Management,577
1,0,0,Orbital and Space Flight Mechanics,17
1,0,0,Organic Chemistry,78
1,0,0,Organic Chemistry Honors Laboratory,926
1,0,0,Organic Chemistry I,559
1,0,0,Organic Chemistry II,563
1,0,0,Organic Chemistry III,603
1,0,0,Organic Chemistry Laboratory,789
1,0,0,Organic Chemistry Laboratory I,567
1,0,0,Organic Chemistry Laboratory II,607
1,0,0,Organic Chemistry-Short Program,132
1,0,0,Organic and Qualitative Organic Honors Laboratory,925
1,0,0,Organizational Development,1849
1,0,0,Orgztn Thry Hlth Care Fclties & Hlth Info Mgmt,1287
1,0,0,Origins of the Germanic Languages,1241
1,0,0,Pacific Northwest Plants in Restoration and Conservation,705
1,0,0,Pacific Rim Cities,1832
1,0,0,Paper Properties,836
1,0,0,Papermaking Processes,843
1,0,0,Papermaking Unit Operations Laboratory,842
1,0,0,Paris,1218
1,0,0,Partial Differential Equations and Waves,52
1,0,0,Particles and Symmetries,1554
1,0,0,Partnerships in Community Health,760
1,0,0,Pathophysiology for Primary Care,1457
1,0,0,Peoples and Cultures of Central and Inner Asia,1524
1,0,0,Peoples and Cultures of the Islamic Middle East,296
1,0,0,Performance Practicum,1079
1,0,0,Performing Arts Techniques,731
1,0,0,Personality Theory,1873
1,0,0,Perspectives On Doing Service,1841
1,0,0,Perspectives On Film: Genre,453
1,0,0,Perspectives On Film: Great Directors,336
1,0,0,Perspectives On Film: Introduction,773
1,0,0,Pharmacotherapeutics in Nursing Practice I,1529
1,0,0,Pharmacotherapeutics in Nursing Practice II,1539
1,0,0,Philosophical Issues in the Law,1418
1,0,0,Philosophy of Biology,1315
1,0,0,Philosophy of Feminism,1250
1,0,0,Philosophy of Human Rights,1372
1,0,0,Philosophy of Science,1312
1,0,0,"Philosophy, Religion, and the Environment",1881
1,0,0,Phonetics,1628
1,0,0,Photography,464
1,0,0,Photography and Digital Art,714
1,0,0,Photogrpahy: Theory and Criticism,443
1,0,0,Physical Activity in Health and Disease,811
1,0,0,Physical Chemistry,916
1,0,0,Physical Chemistry I,605
1,0,0,Physical Chemistry II,616
1,0,0,Physical Chemistry Laboratory,921
1,0,0,Physical Chemistry for Biochemists I,806
1,0,0,Physical Geology,1164
1,0,0,Physical Processes of the Earth,1175
1,0,0,Physics By Inquiry II,1551
1,0,0,Physics and Chemistry of Computer Components and Their Manufacture,779
1,0,0,Physics-Electromagnetism and Oscillatory Motion,1892
1,0,0,Physics-Mechanics,1889
1,0,0,Physics-Waves,1894
1,0,0,Pidgin and Creole Languages,1412
1,0,0,Plagues and Peoples,319
1,0,0,Planning and Development in the Puget Sound Region,1837
1,0,0,Plant Classification and Identification,819
1,0,0,Plant Physiology and Development,821
1,0,0,Plays and Styles,233
1,0,0,Playwriting,2023
1,0,0,Poetry Writing,1852
1,0,0,Police and Society,1915
1,0,0,Political Economy of Development,1226
1,0,0,Political Institutions and Processes,636
1,0,0,Political Theory of Human Rights,1989
1,0,0,Pollution and Public Policy,1824
1,0,0,Popular Culture and Gender,1786
1,0,0,Popular Culture in Twentieth-Century China,950
1,0,0,Popular Movements in Latin America,1944
1,0,0,"Popular Music, Race, Identity, and Social Change",1262
1,0,0,Portfolio Management,1696
1,0,0,Portfolio Preparation,1054
1,0,0,Positive Behavioral Support in Early Childhood,1115
1,0,0,Poverty in Developing Countries,1971
1,0,0,"Power, Dissent, and American Culture",545
1,0,0,Powwow: Tradition and Innovation,175
1,0,0,Practical Reasoning,267
1,0,0,Practicum: Health Assessment,1527
1,0,0,Pre Calculus,389
1,0,0,Pre-Core Ear Training,765
1,0,0,Pre-Major in Astronomy Research Seminar,496
1,0,0,Precalculus,40
1,0,0,Prehistoric Life,1184
1,0,0,Prehistory of the Arid West,280
1,0,0,Prehistory of the Northwest Coast,279
1,0,0,Premodern Chinese Narrative in Translation,956
1,0,0,Premodern East Asia,1717
1,0,0,Preparation for General Chemistry,711
1,0,0,Presentation for Industrial Design I,1051
1,0,0,Presentation for Industrial Design II,1050
1,0,0,Principles and Controversies of Sustainability,693
1,0,0,Principles of Archaeological Field Recording,303
1,0,0,Principles of Archaeology,240
1,0,0,Principles of Biological Anthropology,241
1,0,0,Principles of Chemistry I,128
1,0,0,Principles of Chemistry II,124
1,0,0,Principles of Chemistry III,168
1,0,0,Principles of Evolutionary Medicine,332
1,0,0,Principles of Financial Accounting,570
1,0,0,Principles of Gis Mapping,905
1,0,0,Principles of Glaciology,524
1,0,0,Principles of Managerial Accounting,569
1,0,0,Principles of Molecular Engineering,934
1,0,0,Principles of Operating Systems,1910
1,0,0,Principles of Operations Management,1130
1,0,0,Principles of Patient Management,1454
1,0,0,Principles of Silviculture and Their Application,1160
1,0,0,Principles of Statistical Reasoning,225
1,0,0,Principles of User Centered Design,1769
1,0,0,Principles of Web Design,2018
1,0,0,Private Instruction for Non-Majors: Voice,1501
1,0,0,Private Instruction: Percussion,1490
1,0,0,Private Instruction: Piano,1492
1,0,0,Private Instruction: Violin,1484
1,0,0,Private Instruction: Voice,1097
1,0,0,Probability I,91
1,0,0,Probability and Statistics for Engineers,800
1,0,0,Probability and Statistics in Engineering,748
1,0,0,Probability and Statistics in Engineering and Science,1900
1,0,0,Problem Solving and Decision Making-Seminar,1293
1,0,0,Producing the Documentary Short,226
1,0,0,Products and Energy From Renewable Resources,856
1,0,0,Professional Business Writing,1697
1,0,0,Professional Role Development,1463
1,0,0,Programming II for Information Technology and Systems,1762
1,0,0,Programming Methodology,25
1,0,0,Programming Practicum,1896
1,0,0,Project Capstone I,1344
1,0,0,Project Management and Computer Supported Collaboration and Work,1286
1,0,0,Project Management in Informatics,1308
1,0,0,Projects in Acting,1082
1,0,0,Promoting Community and Public Health,1540
1,0,0,Promoting Health Through Social Marketing,1980
1,0,0,Psychobiology of Women,813
1,0,0,Psychology as a Natural Science,1353
1,0,0,Psychology of Gender,337
1,0,0,Psychology of Performance Enhancement,1373
1,0,0,Psychosocial Nursing in Health and Illness,1541
1,0,0,Public Debate,980
1,0,0,Public Health Genomics: Implications for the Moder,1142
1,0,0,Public Outreach in Astronomy,498
1,0,0,Publication Design,1062
1,0,0,Pulp and Paper Internship,846
1,0,0,Pulp and Paper Laboratory II,853
1,0,0,Pulping & Bleaching Processes,838
1,0,0,Quality Assurance and Research in Healthcare,1299
1,0,0,Quantitative Analysis,917
1,0,0,Quantitative Archaeological Analytic Techniques,306
1,0,0,Quantitative Environmental Analysis,602
1,0,0,Quantitative Methods,1667
1,0,0,Quantitative Methods in Interactive Media,733
1,0,0,Quantum Mechanics,1553
1,0,0,Queer Desires,1256
1,0,0,Race Relations,208
1,0,0,Race and Ethnicity in the United States,1683
1,0,0,Race and Poverty in Urban America,1681
1,0,0,"Race, Class, and Gender",1616
1,0,0,"Race, Class, and Gender Contexts of Child Development",1933
1,0,0,"Race, Ethnicity, and Education",118
1,0,0,"Race, Gender, and Class in Latin America and the Caribbean",1589
1,0,0,"Race, Gender, and Sexuality in the Media",1268
1,0,0,Racism and Minority Groups,204
1,0,0,"Rap Music, Identity, and Culture",1782
1,0,0,Re-Thinking Diversity,216
1,0,0,Reactor Design,930
1,0,0,Reading Drama,1094
1,0,0,Reading Literature,97
1,0,0,Reading Major Texts,812
1,0,0,Reading Native American Women's Lives,1260
1,0,0,Reading Poetry,815
1,0,0,Reading Prose Fiction,71
1,0,0,Reading the City,909
1,0,0,Readings in Korean Literature and Culture,1397
1,0,0,Readings in Turkish Literary History I: Modern,1510
1,0,0,Recent Developments in Architectural Theory,391
1,0,0,"Recreational Fisheries: Science, Management, and Policy",145
1,0,0,Reformation and Counter-Reformation Europe,1743
1,0,0,Relational Leadership in Nursing,751
1,0,0,Religion and World Politics,1557
1,0,0,Religion in the Modern World,1709
1,0,0,Religious Thought Since the Middle Ages,1567
1,0,0,Remote Sensing of the Environment,1151
1,0,0,Renaissance Europe,1720
1,0,0,Representations of Adolescents in Film,1799
1,0,0,Representations of Health Policy and Ethics in Film,1804
1,0,0,Research Methods,1784
1,0,0,Research Methods in Aquatic and Fishery Sciences,143
1,0,0,Research Methods in Environmental Studies,1146
1,0,0,Research Methods in Informatics,1337
1,0,0,Research Writing,538
1,0,0,Research in Action,601
1,0,0,Research in Informatics,1346
1,0,0,Restoration in North America Ecosystems,1404
1,0,0,Restorative Justice,1917
1,0,0,Retailing,1329
1,0,0,Revenue Cycle Management,1298
1,0,0,Rhetoric and Popular Culture,230
1,0,0,Rise of Asia,1588
1,0,0,Rise of East Asia,1999
1,0,0,Rivers and Beaches,211
1,0,0,Rockets and Instrumentation,501
1,0,0,Roman Art and Archaeology,483
1,0,0,"Romanesque,Gothic & Renaissance Architecture",223
1,0,0,Rome,417
1,0,0,Russian Cinema,1581
1,0,0,Russian Civilization,1753
1,0,0,Russian Folk Literature in English,1583
1,0,0,Russian Literature and Culture: 1700-1840,1576
1,0,0,Russian Translation,771
1,0,0,Russian and East European Cinema,889
1,0,0,Sagas of the Vikings,314
1,0,0,Salmonid Behavior and Life History,161
1,0,0,Scandinavia in World Affairs,1587
1,0,0,Scandinavian Children's Literature,1367
1,0,0,Scandinavian Crime Fiction,1586
1,0,0,"Scholarly Inquiry, Research Seminars",155
1,0,0,Science Fiction and Fantasy,1127
1,0,0,Science Methods and Practice,641
1,0,0,Science and Art of Digital Photography,80
1,0,0,Science for Honors Students I,1173
1,0,0,Science in Civilization: Antiquity to 1600,1314
1,0,0,Science in Civilization: Science in Modern Society,1313
1,0,0,"Science, Technology, and Society",637
1,0,0,Scientific Journeys,535
1,0,0,Scientific Writing and Communication,151
1,0,0,Screenwriting,898
1,0,0,"Second Language Acquisition, Bilingual Education, and the Structure of English",663
1,0,0,Second-Language Learning,1413
1,0,0,Second-Year Chinese for Heritage Learners,949
1,0,0,Second-Year Chinese for Non-Heritage Learners,941
1,0,0,Second-Year German,872
1,0,0,Second-Year Intensive Chinese for Non-Heritage Learners,965
1,0,0,Second-Year Intensive Japanese,1390
1,0,0,Second-Year Japanese,463
1,0,0,Second-Year Korean Non-Heritage,1392
1,0,0,Second-Year Norwegian,1525
1,0,0,Second-Year Russian,1578
1,0,0,Second-Year Swedish,1585
1,0,0,"Sects and Violence: Cults, Religious Innovation, A",1331
1,0,0,Secure Systems,997
1,0,0,Selected Topics in Health,708
1,0,0,Seminar in Service Learning: a Feminist Approach,1949
1,0,0,Semiotics,1064
1,0,0,Senior Seminar in Plant Biology,822
1,0,0,Senior Thesis Proposal,1157
1,0,0,Sensors and Sensor Systems,685
1,0,0,Service Learning and Research I,1107
1,0,0,Service Marketing,1788
1,0,0,"Sex, Gender, Representation in Greek & Roman Liter",969
1,0,0,Sexuality in Scandinavia: Myth and Reality,456
1,0,0,Shakespeare,353
1,0,0,Shakespeare After 1603,867
1,0,0,Silviculture,1155
1,0,0,Site Planning,1400
1,0,0,Site Specificity in Art,1887
1,0,0,Slavery in the Atlantic World,1030
1,0,0,Small Business Development,1779
1,0,0,Social Class and Inequality,1927
1,0,0,Social History of Mexico,1261
1,0,0,Social Justice and Health,350
1,0,0,Social Justice and Urban Sustainability,1812
1,0,0,Social Media,1853
1,0,0,Social Networking Technologies,85
1,0,0,Social Problems,227
1,0,0,Social Psychology,1363
1,0,0,Social Science Theory in Context,1351
1,0,0,Social Science for Honors Students III,238
1,0,0,Social Welfare Practice I,1613
1,0,0,Social-Cultural Aspects of Communication,1627
1,0,0,Society and Culture in China Study Abroad,1785
1,0,0,Society and Politics,1364
1,0,0,Society and Sustainable Environments,1147
1,0,0,"Society, Self, and Worldview in the Arts of Japan",1854
1,0,0,Sociolinguistics I,1410
1,0,0,Sociology of Sport,147
1,0,0,Software Engineering,993
1,0,0,Soils and Land Use,1158
1,0,0,Solid and Gel Mechanics,794
1,0,0,South Pacific Study Abroad,1609
1,0,0,Southern Baroque Art,458
1,0,0,Space and Space Travel,88
1,0,0,Spanish Grammar and Lexicon,1708
1,0,0,Spanish Stylistics and Composition,1710
1,0,0,Spanish for Bilingual/Heritage Students,1590
1,0,0,Special Problems in Anthropology,256
1,0,0,Special Problems in Archaeology,277
1,0,0,Special Projects,371
1,0,0,Special Studies in Acting-Directing,1076
1,0,0,Special Studies in Archaeology,299
1,0,0,Special Studies in Comparative Literature,865
1,0,0,Special Studies in Dance,1025
1,0,0,Special Studies in Design-Technical,1101
1,0,0,Special Studies in Near Eastern Languages and Civilization,1508
1,0,0,Special Studies in Speech Pathology and Audiology,1640
1,0,0,Special Studies in Theatre and Drama,1074
1,0,0,Special Topics,552
1,0,0,Special Topics Afro-American Studies,1623
1,0,0,Special Topics in Anthropology,249
1,0,0,Special Topics in Archaeology,318
1,0,0,Special Topics in Chemical Engineering,929
1,0,0,Special Topics in Cinema Studies,221
1,0,0,Special Topics in Communication,981
1,0,0,Special Topics in Computing and Software Systems,1002
1,0,0,Special Topics in Digital Arts and Experimental Media,1045
1,0,0,Special Topics in Education,642
1,0,0,Special Topics in Electrical Engineering,93
1,0,0,Special Topics in Entrepreneurship,1134
1,0,0,Special Topics in Environmental Science,703
1,0,0,Special Topics in European Studies,1206
1,0,0,Special Topics in First-Year Learning,555
1,0,0,Special Topics in Health,752
1,0,0,Special Topics in Indian Studies,184
1,0,0,Special Topics in Informatics,1339
1,0,0,Special Topics in International and Global Studies,1219
1,0,0,Special Topics in Jewish Studies,1568
1,0,0,Special Topics in Literature and Culture of Asia,891
1,0,0,Special Topics in Marketing,1787
1,0,0,Special Topics in Sociology,271
1,0,0,Special Topics in Spanish Literature,1600
1,0,0,Special Topics in Women Studies,989
1,0,0,Special Topics: Advanced Study of the History of Ideas,937
1,0,0,Special Topics: Introduction to the History of Ideas,873
1,0,0,Spectroscopic Molecular Identification,919
1,0,0,Speech Science,1620
1,0,0,Speech and Language Disorders,1630
1,0,0,"Speech, Language, Hearing, and the Brain",1635
1,0,0,"Speech,The Individual,And Society",1356
1,0,0,Stage Costume Design,1078
1,0,0,Stage Management,1070
1,0,0,States & Capitalism-Origins of Modern Global Systm,1207
1,0,0,States and Capitalism: the Origins of the Modern Global System,986
1,0,0,Statistical Concepts and Methods for the Social Sciences,248
1,0,0,Statistical Inference in Applied Research I: Hypothesis Testing and Estimation for Ecologists and Resource Managers,1166
1,0,0,Statistical Methods in Engineering and Science,54
1,0,0,Statistics for Environmental Applications,1956
1,0,0,Statistics for Urban Analysis,1829
1,0,0,Statistics: Learning From Data,1803
1,0,0,Strategic Business Communication,399
1,0,0,Stratetig Management,1135
1,0,0,Stream Ecology,1955
1,0,0,Structural Design I,390
1,0,0,Structure of American Sign Language,1409
1,0,0,Studies in American Literature,633
1,0,0,Studies in Eighteenth-Century Literature and Culture,1239
1,0,0,Studies in European Literature,858
1,0,0,Studies in Film,892
1,0,0,Studies in Literature of the Americas,866
1,0,0,Studies in Ninteenth-Century Literature & Culture,1243
1,0,0,Studies in Selected American Writers,1874
1,0,0,Studies in the Literature of Emerging Nations,863
1,0,0,"Studio Arts: Dance, Theater, Music, and Interarts Performance",591
1,0,0,Studio Elements I: Introduction,726
1,0,0,Studio Foundation I: Contemporary Art Strategies,1706
1,0,0,Studio Jazz Ensemble,1498
1,0,0,Study Abroad: Art History Individual Projects,465
1,0,0,Study Abroad: European Studies,1209
1,0,0,"Subject, Person, Place: Introduction to Social Theory",285
1,0,0,Suicide: Individual and Community Responses,1929
1,0,0,Supervised Reading,1645
1,0,0,Supervised Study,1227
1,0,0,Surface Analysis,935
1,0,0,Surface and Colloid Science Laboratory,932
1,0,0,Survey Physiology,117
1,0,0,Survey of American Indian Studies,160
1,0,0,Survey of American Political Thought,1358
1,0,0,Survey of Design History,1036
1,0,0,Survey of French Literature: 1600-1789,1231
1,0,0,Survey of Infant and Children At Risk,1111
1,0,0,Survey of Linguistic Method and Theory,1408
1,0,0,Survey of Music,312
1,0,0,Survey of Native Art of the Pacific Northwest Coast,457
1,0,0,Survey of North American Indian Art,209
1,0,0,Survey of Physiology,753
1,0,0,Survey of Sociology,115
1,0,0,Survey of Tribal Art,485
1,0,0,Survey of Washington Waters,120
1,0,0,Survey of Western Art-Ancient,137
1,0,0,Survey of Western Art-Medieval and Renaissance,355
1,0,0,Survey of Western Art-Modern,392
1,0,0,Survey of the History of the United States,1311
1,0,0,Sustainable Agriculture,2020
1,0,0,Sustainable Urban Development Policies,1810
1,0,0,Sustaining Pacific Northwest Ecosytems,218
1,0,0,Symphonic Band,1485
1,0,0,Syntax I,1406
1,0,0,Syntax II,1411
1,0,0,Systems Dynamic Analysis and Design,1421
1,0,0,Systems Programming,978
1,0,0,Systems of Digital Media Architecture,723
1,0,0,Tap Technique II,1326
1,0,0,Teaching From the Inside Out: Being a Resilient Educator,1113
1,0,0,Technical Communication in the Workplace,1680
1,0,0,Technical Skills,1465
1,0,0,Technical Skills I,1464
1,0,0,Technical Writing for Computing Professionals,24
1,0,0,Techniques of Synthetic Organic Chemistry,923
1,0,0,Television Studies,1860
1,0,0,Terrorism and the U.S. Criminal Justice System,1920
1,0,0,"The African Diaspora Through Music: the Rhythm, the Blues, and Beyond",1682
1,0,0,The American People and Their Culture in the Modern Era: a History of the United States Since 1940,1687
1,0,0,The Ancient World,98
1,0,0,"The Anthropology of Gender, Women's Health, and Reproduction",342
1,0,0,The Arab-Israeli Conflict,1561
1,0,0,The Archaeology of Extinction,316
1,0,0,The Biblical Prophets,1519
1,0,0,The Biblical Song of Songs,1511
1,0,0,The Business of Technology,679
1,0,0,The Challenges of Post-Coloniality in Latin Americ,1603
1,0,0,The Changing Oceans,129
1,0,0,The Chicano/Mexican Ethnic Experience in the United States,111
1,0,0,The Chinese Language,945
1,0,0,The City and Nature,1807
1,0,0,The Concept of Political Power,1564
1,0,0,The Concert Season,79
1,0,0,The Contents of Our Galaxy,493
1,0,0,The Contribution of German Jews to German Culture,1521
1,0,0,The Craft of Prose,1122
1,0,0,The Craft of Verse,1123
1,0,0,The Creative Context,1006
1,0,0,The Creative Process,1010
1,0,0,The Cultural Politics of Diet and Nutrition,262
1,0,0,The Culture Concept,250
1,0,0,The Diversity of Human Sexuality,138
1,0,0,The Dynamics of Leadership,1669
1,0,0,The Earth System and Climate,1169
1,0,0,The Economics of Education,1690
1,0,0,The Environment of Fuel and Mineral Deposits,1201
1,0,0,The Epic Tradition,968
1,0,0,The Evolution of Air and Space Power I,506
1,0,0,The Evolution of Air and Space Power II,511
1,0,0,The Evolution of Air and Space Power III,513
1,0,0,The Family,469
1,0,0,The French Fairy Tale Tradition in English,449
1,0,0,The German Express: Second Year,1235
1,0,0,The Global Environment,1365
1,0,0,The Hardware/Software Interface,82
1,0,0,The History of Life,809
1,0,0,The History of the American Film,881
1,0,0,The History of the Atomic Bomb,829
1,0,0,The Human Experience of Place,372
1,0,0,The Human Past,276
1,0,0,The Idea of Community,903
1,0,0,The International Environment of Business,1131
1,0,0,The Japanese Language,1386
1,0,0,The Making of Contemporary France,1229
1,0,0,The Making of the 21st Century,954
1,0,0,The Material World: Art and Artifacts,1751
1,0,0,The Medieval World,301
1,0,0,The Middle East in the Modern World,1621
1,0,0,The Military History of the United States From Colonial Times to the Present,1726
1,0,0,The Nature of Sound,1626
1,0,0,The Naval Service,526
1,0,0,The Pacific Northwest,1740
1,0,0,The Pacific War,1713
1,0,0,The Peoples of the United States,448
1,0,0,The Physics of Music,1571
1,0,0,The Planets,39
1,0,0,The Politics and Law of International Human Rights,1278
1,0,0,The Power of Maps,785
1,0,0,The Puget Sound Ecosystem,149
1,0,0,The Purpose of Public Schools in a Democracy,236
1,0,0,The Roman Republic,890
1,0,0,The Science of Climate,510
1,0,0,The Science of Environmental Sustainability,1752
1,0,0,The Sociology of Gender,1945
1,0,0,The Solar System,491
1,0,0,The Structure of Dramatic Narrative,1098
1,0,0,The Universe and Change,500
1,0,0,The Urban Condition,1822
1,0,0,The Vikings,90
1,0,0,The Water Crisis in Literature and Film,1230
1,0,0,Theatre Appreciation,1195
1,0,0,Theatre History I,1072
1,0,0,Theatre History II,1071
1,0,0,Theatre Technical Practice,1068
1,0,0,Theatre Technical Practices Laboratory,1067
1,0,0,Theatrical Makeup,1075
1,0,0,Themes and Topics in Art History,421
1,0,0,Themes in American Literature,1754
1,0,0,Theories in the Study of Religion,1574
1,0,0,Theory of Film: Analysis,869
1,0,0,Theory of Film: Critical Concepts,878
1,0,0,Theory of Film: Genre,876
1,0,0,Thermal Fluids I,740
1,0,0,Thermal Fluids II,746
1,0,0,Thermal Physics,62
1,0,0,Thermodynamics,1
1,0,0,Thermodynamics and Phase Equilibrium,1468
1,0,0,"Third-Year Chinese, Non-Heritage Track",946
1,0,0,Third-Year Japanese,468
1,0,0,Third-Year Russian,1577
1,0,0,Three-Dimensional Design Fundamentals,401
1,0,0,Topics in American Culture,629
1,0,0,Topics in Ancient and Medieval Literature,871
1,0,0,Topics in Ancient/Medieval History,900
1,0,0,Topics in Art History,310
1,0,0,Topics in Asian Cultures,595
1,0,0,Topics in Baroque Art,475
1,0,0,Topics in British Literature,647
1,0,0,Topics in Chinese Social History,961
1,0,0,Topics in Clinical Chemistry,1443
1,0,0,Topics in Disability Studies,1330
1,0,0,Topics in Early Modern Literature,864
1,0,0,Topics in Education and Popular Culture,674
1,0,0,Topics in Environmental Studies,689
1,0,0,Topics in European History,484
1,0,0,Topics in Geography,833
1,0,0,Topics in Global Studies,706
1,0,0,Topics in International Relations,1566
1,0,0,Topics in Japanese Culture,473
1,0,0,"Topics in Law, Economics, and Public Policy",597
1,0,0,Topics in Literature and Culture,870
1,0,0,Topics in Modern Art,454
1,0,0,Topics in Modern Literature,861
1,0,0,Topics in Nursing,1544
1,0,0,Topics in Performance Studies,614
1,0,0,Topics in Political Economy,1558
1,0,0,Topics in Psychology,728
1,0,0,"Topics in Science, Technology, and Society",774
1,0,0,Topics in Studio Art,1041
1,0,0,Topics in Studio Art and Practice,413
1,0,0,Topics in Sustainability,686
1,0,0,Topics in Swedish Literature and Culture,1644
1,0,0,Topics in Theatre for Youth,1073
1,0,0,Topics in the Study of Culture,624
1,0,0,Traffic Across Cultural Boundaries,264
1,0,0,Transition Metals,918
1,0,0,Transition to Professional Practice,1543
1,0,0,Transport Processes I,845
1,0,0,Transport Processes II,848
1,0,0,Transport Processes III,931
1,0,0,Treatment of Speech and Language Disorders,1642
1,0,0,Trends in Land Plant Evolution,820
1,0,0,Turkic Peoples of Central Asia,1507
1,0,0,Twentieth Century Europe,1046
1,0,0,Twentieth-Century American Literature,646
1,0,0,Twentieth-Century Britain,1714
1,0,0,Two-Dimensional Art of the Nw Coast Indians,181
1,0,0,Typography,1063
1,0,0,U S Military History: Colonial Times to Present,527
1,0,0,U.S. Political Processes,735
1,0,0,Undergraduate Independent Study or Research,1271
1,0,0,Undergraduate Research,499
1,0,0,Undergraduate Research in Mechanical Engineering,743
1,0,0,Understanding Dance,486
1,0,0,Understanding Early Childhood and Family Studies Research,1110
1,0,0,Understanding Economics,1703
1,0,0,Understanding Literature,1661
1,0,0,Understanding Statistics,26
1,0,0,United States Congress,1369
1,0,0,United States Courts and Civil Liberty,1994
1,0,0,United States History From 1865,638
1,0,0,United States-China Relations,1562
1,0,0,University Learning Skills,1179
1,0,0,University Symphony Orchestra,1483
1,0,0,Urban Change and Development,1835
1,0,0,Urban Design Studio,1844
1,0,0,Urban Ecology,1811
1,0,0,Urban Geography,1847
1,0,0,Urban Issues in the Developing World,1848
1,0,0,Urban Planning,1781
1,0,0,Urban Society and Culture,1670
1,0,0,Urban Transportation: Problems and Prospects,1839
1,0,0,Urbanization and Development: Geographies of Globa,269
1,0,0,User Experience and Information Architecture,1336
1,0,0,User-Centered Design,1332
1,0,0,"Using, Understanding, and Visualizing Quantititave",696
1,0,0,Varieties of Literary Criticism,1870
1,0,0,Vector Calculus and Complex Variables,87
1,0,0,Vietnam and the 1960s,1716
1,0,0,Visual Art of Biol,782
1,0,0,Visual Basic Programming of Excel-Based Financial Models,1693
1,0,0,Visual and Media Arts Techniques,730
1,0,0,Voice and Articulation Improvement,136
1,0,0,Volcanic Processes,1191
1,0,0,Wars in the Modern Near East,1512
1,0,0,Water and Society,130
1,0,0,"Water, Wastewater, and Health",1138
1,0,0,Waves,8
1,0,0,Weather,164
1,0,0,Weather and Climate Prediction,523
1,0,0,Web Programming,73
1,0,0,Web Technologies,1333
1,0,0,Web Tools and Development,1341
1,0,0,"Wellness, Body, Mind, and Spirit",913
1,0,0,Who Gets Ahead? Public Schooling in America,907
1,0,0,"Why Do We Believe? Perspectives On Science, Reason",94
1,0,0,Wildlife Biology and Conservation,1162
1,0,0,Wildlife Ecology and Conservation,1170
1,0,0,Wildlife Research Techniques,1163
1,0,0,Wildlife in the Modern World,57
1,0,0,Wind Ensemble,1486
1,0,0,Women and American Literature,644
1,0,0,Women and International Economic Development,1259
1,0,0,Women and Violence,1264
1,0,0,Women and Work in the United States,1934
1,0,0,Women and the City,1281
1,0,0,Women in Law and Literature,1252
1,0,0,Women in Politics,1280
